"INCIDENT_ID","OFFENSE_ID","OFFENSE_CODE","OFFENSE_CODE_EXTENSION","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","FIRST_OCCURRENCE_DATE","LAST_OCCURRENCE_DATE","REPORTED_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","GEO_LON","GEO_LAT","DISTRICT_ID","PRECINCT_ID","NEIGHBORHOOD_ID","IS_CRIME","IS_TRAFFIC"
"2018869789","2018869789239900","2399","0","theft-other","larceny","12/27/2018 3:58:00 PM","","12/27/2018 4:51:00 PM","2681 N HANOVER CT","3178210","1700715","-104.86615590","39.75556140","5","512","stapleton","1","0"
"202111218","202111218570700","5707","0","criminal-trespassing","all-other-crimes","1/6/2021 9:20:00 PM","","1/7/2021 12:23:00 AM","1701 WYNKOOP ST","3140598","1699567","-104.99995090","39.75305430","6","612","union-station","1","0"
"20176005213","20176005213239901","2399","1","theft-bicycle","larceny","6/8/2017 1:15:00 PM","6/8/2017 5:15:00 PM","6/12/2017 8:44:00 AM","1705 17TH ST","3140790","1699792","-104.99926360","39.75366910","6","612","union-station","1","0"
"20196012240","20196012240230800","2308","0","theft-from-bldg","larceny","12/7/2019 1:07:00 PM","12/7/2019 6:30:00 PM","12/9/2019 1:35:00 PM","1350 N IRVING ST","3132400","1694088","-105.02920820","39.73813370","1","122","west-colfax","1","0"
"2018861883","2018861883501600","5016","0","violation-of-restraining-order","all-other-crimes","12/22/2018 8:15:00 PM","12/22/2018 8:31:00 PM","12/22/2018 10:00:00 PM","13625 E RANDOLPH PL","3188580","1716158","-104.82886820","39.79774970","5","521","montbello","1","0"
"2018264446","2018264446131600","1316","0","threats-to-injure","public-disorder","3/29/2018 10:00:00 AM","4/17/2018 10:00:00 AM","4/20/2018 1:33:00 PM","1865 LARIMER ST","3142086","1699093","-104.99466820","39.75173050","6","612","union-station","1","0"
"2016461725","2016461725549900","5499","0","traf-other","all-other-crimes","7/21/2016 6:40:00 PM","","7/21/2016 7:09:00 PM","N COLUMBINE ST / E 48TH AVE","3152605","1710822","-104.95700870","39.78376170","2","212","elyria-swansea","1","0"
"202110817","202110817570700","5707","0","criminal-trespassing","all-other-crimes","1/6/2021 4:27:00 PM","","1/6/2021 4:27:00 PM","620 N FEDERAL BLVD","3133850","1689894","-105.02413050","39.72659960","1","122","sun-valley","1","0"
"20216000595","20216000595299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/1/2021 10:50:00 PM","1/2/2021 2:00:00 PM","1/6/2021 11:03:00 AM","648 N PEARL ST","3146326","1689929","-104.97977550","39.72650790","3","311","speer","1","0"
"2017409119","2017409119549900","5499","0","traf-other","all-other-crimes","6/22/2017 5:20:00 PM","","6/22/2017 5:20:00 PM","E COLFAX AVE / N DOWNING ST","3148176","1694866","-104.97309660","39.74003170","6","623","capitol-hill","1","0"
"2018473421","2018473421739902","7399","2","public-order-crimes-other","all-other-crimes","7/13/2018 8:22:00 AM","","7/13/2018 10:11:00 AM","777 N BANNOCK ST","3143312","1690483","-104.99047970","39.72807570","1","123","lincoln-park","1","0"
"2016829592","2016829592110200","1102","0","sex-aslt-rape","sexual-assault","12/30/2016 11:00:00 PM","12/30/2016 11:45:00 PM","12/31/2016 4:59:00 AM","","","","","","6","611","five-points","1","0"
"2017455505","2017455505544100","5441","0","traffic-accident","traffic-accident","7/10/2017 6:00:00 PM","","7/10/2017 6:45:00 PM","E EVANS AVE / S GRAPE ST","3161788","1672521","-104.92519730","39.67846350","3","323","goldsmith","0","1"
"202110140","202110140540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/6/2021 10:28:00 AM","","1/6/2021 12:16:00 PM","00 BLK N MAGNOLIA WAY","3165659","1686535","-104.911122","39.71686680","3","321","lowry-field","0","1"
"20186012344","20186012344230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","12/20/2018 12:30:00 AM","12/20/2018 12:45:00 PM","12/20/2018 4:22:00 PM","2300 BLK LAWRENCE ST","3144292","1700553","-104.98679330","39.75570450","6","621","five-points","1","0"
"2019738697","2019738697239900","2399","0","theft-other","larceny","11/17/2019 12:00:00 PM","11/18/2019 8:00:00 AM","11/20/2019 12:58:00 PM","833 N JERSEY ST","3163187","1691237","-104.91980240","39.72981830","2","222","montclair","1","0"
"202110701","202110701230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/5/2021 12:00:00 PM","1/6/2021 3:00:00 PM","1/6/2021 3:26:00 PM","9725 E HARVARD AVE","3175972","1670374","-104.87485820","39.67231230","3","323","hampden","1","0"
"20216000602","20216000602299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/5/2021 2:20:00 PM","1/6/2021 2:20:00 PM","1/6/2021 2:36:00 PM","19731 E 40TH AVE","3208998","1706500","-104.75648760","39.77080120","5","523","gateway-green-valley-ranch","1","0"
"201985551","201985551220300","2203","0","burglary-business-by-force","burglary","2/6/2019 6:30:00 PM","2/7/2019 9:30:00 AM","2/7/2019 10:13:00 AM","4655 W KENTUCKY AVE","3127366","1680399","-105.04735050","39.70062480","4","412","westwood","1","0"
"201694006","201694006230300","2303","0","theft-shoplift","larceny","2/13/2016 6:25:00 PM","","2/13/2016 7:59:00 PM","1155 E 9TH AVE","3147996","1691775","-104.97380030","39.73154920","6","623","capitol-hill","1","0"
"2016102596","2016102596544100","5441","0","traffic-accident","traffic-accident","2/17/2016 6:00:00 PM","","2/17/2016 6:00:00 PM","4400 N RARITAN ST","3138080","1708164","-105.00874080","39.77669210","1","111","sunnyside","0","1"
"202111523","202111523299900","2999","0","criminal-mischief-other","public-disorder","1/7/2021 1:30:00 AM","","1/7/2021 3:57:00 AM","","3128286","1701885","-105.04369740","39.75959550","1","113","west-highland","1","0"
"2017443179","2017443179220400","2204","0","burglary-residence-no-force","burglary","6/29/2017 8:00:00 AM","7/5/2017 6:30:00 PM","7/5/2017 9:54:00 PM","5004 N STUART ST","3128600","1712081","-105.04239790","39.78758080","1","111","regis","1","0"
"2020131877","2020131877570700","5707","0","criminal-trespassing","all-other-crimes","2/29/2020 8:15:00 PM","","2/29/2020 9:16:00 PM","2222 LAWRENCE ST","3143852","1700184","-104.98836560","39.75469830","6","611","five-points","1","0"
"2017612917","2017612917544100","5441","0","traffic-accident","traffic-accident","9/12/2017 2:55:00 PM","","9/12/2017 3:59:00 PM","1601 N COLORADO BLVD","3157224","1695668","-104.94090580","39.74208480","2","213","city-park","0","1"
"20166005491","20166005491570700","5707","0","criminal-trespassing","all-other-crimes","6/7/2016 8:00:00 PM","6/8/2016 10:20:00 AM","6/8/2016 3:52:00 PM","3291 N OSCEOLA ST","3129744","1703432","-105.03848360","39.76382210","1","113","west-highland","1","0"
"202111433","202111433131401","1314","1","weapon-fire-into-occ-veh","aggravated-assault","1/7/2021 12:02:00 AM","","1/7/2021 12:39:00 AM","N GRANT ST / E 11TH 12TH ALY","3145234","1693004","-104.98359560","39.73496650","6","623","capitol-hill","1","0"
"20218000794","20218000794570700","5707","0","criminal-trespassing","all-other-crimes","1/6/2021 11:35:00 AM","","1/6/2021 1:02:00 PM","8400 PENA BLVD","3231975","1735163","-104.67382360","39.84893760","7","759","dia","1","0"
"20216000591","20216000591230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","1/5/2021 8:00:00 AM","1/5/2021 9:00:00 AM","1/6/2021 10:13:00 AM","985 N ALBION ST","3157410","1691878","-104.94032740","39.73167750","2","222","hale","1","0"
"2017248008","2017248008220400","2204","0","burglary-residence-no-force","burglary","4/16/2017 9:52:00 PM","","4/16/2017 11:36:00 PM","4851 N BEACH CT","3135321","1711099","-105.01850130","39.78478970","1","111","chaffee-park","1","0"
"2016361998","2016361998230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","6/9/2016 12:28:00 AM","","6/9/2016 5:45:00 PM","2347 N AKRON CT","3173436","1699056","-104.88317520","39.75109740","5","512","stapleton","1","0"
"202111056","202111056240400","2404","0","theft-of-motor-vehicle","auto-theft","1/4/2021 5:00:00 PM","1/5/2021 7:30:00 AM","1/6/2021 7:12:00 PM","10100 BLK E NEW YORK PL","3177120","1681931","-104.87049550","39.70401690","3","321","windsor","1","0"
"2017305192","2017305192540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/10/2017 6:06:00 PM","","5/10/2017 6:25:00 PM","S WADSWORTH BLVD / W AMHERST AVE","3117828","1667576","-105.08145730","39.665548","4","423","bear-valley","0","1"
"2017533019","2017533019220400","2204","0","burglary-residence-no-force","burglary","8/11/2017 9:15:00 AM","","8/11/2017 11:38:00 AM","2121 DELGANY ST","3141330","1701365","-104.99731210","39.757979","6","612","five-points","1","0"
"202110302","202110302239900","2399","0","theft-other","larceny","12/1/2020 12:00:00 PM","12/29/2020 12:00:00 PM","1/6/2021 12:09:00 PM","1020 S JASON ST","3141146","1679578","-104.99839440","39.69817230","4","412","athmar-park","1","0"
"2018669404","2018669404531200","5312","0","disturbing-the-peace","public-disorder","9/29/2018 2:45:00 PM","","9/29/2018 3:59:00 PM","5100 BLK N GRAY ST","3123163","1712884","-105.06173050","39.78985870","1","111","regis","1","0"
"2018201069","2018201069544100","5441","0","traffic-accident","traffic-accident","3/26/2018 7:30:00 AM","","3/26/2018 7:45:00 AM","4600 BLOCK N HAVANA ST","3178473","1709997","-104.86498970","39.78103660","5","511","montbello","0","1"
"2016582744","2016582744549900","5499","0","traf-other","all-other-crimes","9/11/2016 1:24:00 AM","","9/11/2016 1:40:00 AM","S IRVING ST / W IOWA AVE","3132352","1675703","-105.02971730","39.68766360","4","421","mar-lee","1","0"
"2017431790","2017431790480300","4803","0","police-false-information","all-other-crimes","7/1/2017 4:52:00 PM","","7/1/2017 6:46:00 PM","1100 BLOCK 22ND ST","3143697","1699842","-104.98892370","39.75376190","6","611","five-points","1","0"
"2019126652","2019126652570700","5707","0","criminal-trespassing","all-other-crimes","2/26/2019 9:40:00 AM","","2/26/2019 10:36:00 AM","1010 W COLFAX AVE","3140459","1694629","-105.00054180","39.73950070","1","123","lincoln-park","1","0"
"2016376067","2016376067544100","5441","0","traffic-accident","traffic-accident","6/15/2016 4:43:00 PM","","6/15/2016 6:20:00 PM","1300 BLOCK 15TH ST","3140839","1697933","-104.99912580","39.748565","6","612","union-station","0","1"
"202110084","202110084240400","2404","0","theft-of-motor-vehicle","auto-theft","1/6/2021 10:25:00 AM","","1/6/2021 11:27:00 AM","161 N ONEIDA ST","3166238","1687525","-104.90904090","39.71957420","3","321","hilltop","1","0"
"2016292275","2016292275240400","2404","0","theft-of-motor-vehicle","auto-theft","5/10/2016 3:00:00 PM","5/10/2016 3:15:00 PM","5/10/2016 3:50:00 PM","E HARVARD AVE / S MILWAUKEE ST","3154183","1669827","-104.95227350","39.67119680","3","314","university-park","1","0"
"2017312287","2017312287570700","5707","0","criminal-trespassing","all-other-crimes","5/13/2017 6:20:00 PM","","5/13/2017 6:57:00 PM","1901 29TH ST","3144045","1704158","-104.98759950","39.76560460","6","612","five-points","1","0"
"2019315865","2019315865220400","2204","0","burglary-residence-no-force","burglary","5/20/2019 8:00:00 AM","5/20/2019 8:15:00 AM","5/21/2019 12:37:00 AM","1415 S VRAIN WAY","3127553","1676889","-105.04674820","39.69098650","4","421","mar-lee","1","0"
"201666607","201666607220200","2202","0","burglary-residence-by-force","burglary","1/31/2016 7:50:00 PM","2/1/2016 1:30:00 AM","2/1/2016 3:08:00 AM","1488 N MADISON ST","3155797","1694829","-104.94599830","39.73980560","2","213","congress-park","1","0"
"20166001260","20166001260230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","2/6/2016 1:10:00 PM","2/6/2016 1:10:00 PM","2/6/2016 1:20:00 PM","7718 E 25TH AVE","3169182","1699905","-104.89828410","39.75350630","5","512","stapleton","1","0"
"2016681461","2016681461544100","5441","0","traffic-accident","traffic-accident","10/24/2016 2:15:00 PM","","10/24/2016 3:40:00 PM","W ALAMEDA AVE / S KALAMATH ST","3141120","1684325","-104.99839370","39.71120420","3","312","baker","0","1"
"2019528949","2019528949240400","2404","0","theft-of-motor-vehicle","auto-theft","8/9/2019 10:00:00 PM","8/19/2019 2:30:00 PM","8/20/2019 2:03:00 PM","3895 N PEORIA ST","3183412","1706283","-104.84751220","39.77074520","5","512","stapleton","1","0"
"201688574","201688574531200","5312","0","disturbing-the-peace","public-disorder","2/11/2016 10:00:00 AM","","2/11/2016 1:52:00 PM","1700 BLOCK ARAPAHOE ST","3142341","1698176","-104.99377940","39.74920930","6","611","cbd","1","0"
"20218000823","20218000823240400","2404","0","theft-of-motor-vehicle","auto-theft","12/18/2020 4:00:00 AM","1/6/2021 3:00:00 PM","1/6/2021 4:30:00 PM","6195 N PANASONIC WAY","3201789","1720335","-104.78174340","39.80893860","5","522","dia","1","0"
"2018539718","2018539718739902","7399","2","public-order-crimes-other","all-other-crimes","8/8/2018 6:15:00 PM","","8/8/2018 9:26:00 PM","1500 BLOCK E COLFAX AVE","3149211","1694820","-104.96941730","39.73988880","6","622","cheesman-park","1","0"
"2016394294","2016394294240400","2404","0","theft-of-motor-vehicle","auto-theft","6/22/2016 10:00:00 PM","6/23/2016 8:30:00 AM","6/23/2016 8:54:00 AM","4100 BLK N YATES ST","3126137","1706839","-105.05125410","39.77322440","1","111","berkeley","1","0"
"2017838754","2017838754131302","1313","2","assault-dv","other-crimes-against-persons","12/16/2017 10:30:00 AM","","12/16/2017 12:46:00 PM","","3133370","1708382","-105.02549370","39.77735930","1","111","berkeley","1","0"
"202111008","202111008220200","2202","0","burglary-residence-by-force","burglary","1/6/2021 5:09:00 PM","","1/6/2021 6:36:00 PM","260 S JULIAN ST","3131985","1684535","-105.03085930","39.71191470","4","411","barnum","1","0"
"20219975","20219975530903","5309","3","harassment-sexual-in-nature","public-disorder","12/30/2020 1:00:00 PM","12/30/2020 2:00:00 PM","1/6/2021 10:48:00 AM","","3202451","1719820","-104.77940170","39.80751050","5","522","dia","1","0"
"202110208","202110208240400","2404","0","theft-of-motor-vehicle","auto-theft","1/5/2021 10:30:00 PM","1/6/2021 10:30:00 AM","1/6/2021 12:47:00 PM","E 10TH AVE / N OGDEN ST","3147585","1691953","-104.975258","39.73204430","6","623","capitol-hill","1","0"
"2018618445","2018618445540100","5401","0","traffic-accident-hit-and-run","traffic-accident","9/9/2018 4:42:00 PM","","9/9/2018 4:42:00 PM","2900 BLK LARIMER ST","3145923","1702910","-104.98094450","39.76214940","2","211","five-points","0","1"
"202110064","202110064240400","2404","0","theft-of-motor-vehicle","auto-theft","1/5/2021 7:00:00 PM","1/6/2021 8:00:00 AM","1/6/2021 11:30:00 AM","900 BLK S CANOSA CT","3135188","1680180","-105.01955630","39.69991330","4","412","athmar-park","1","0"
"2020756629","2020756629521201","5212","1","weapon-by-prev-offender-powpo","all-other-crimes","12/31/2020 10:34:00 PM","","12/31/2020 10:55:00 PM","3000 BLK STOUT ST","3147463","1701847","-104.97548860","39.759207","2","211","five-points","1","0"
"20216000578","20216000578299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/4/2021 3:50:00 PM","1/5/2021 3:50:00 PM","1/5/2021 4:03:00 PM","3725 E BUCHTEL BLVD","3156668","1673559","-104.94336460","39.68140060","3","314","university-park","1","0"
"202111110","202111110239900","2399","0","theft-other","larceny","1/5/2021 1:40:00 PM","1/5/2021 7:00:00 PM","1/6/2021 8:03:00 PM","415 S CHEROKEE ST","3142743","1683565","-104.992640","39.70909310","3","312","baker","1","0"
"2019567087","2019567087521301","5213","1","weapon-flourishing","all-other-crimes","9/5/2019 1:55:00 PM","","9/5/2019 3:27:00 PM","W 17TH AVE / N YATES ST","3126282","1696185","-105.05092560","39.74397540","1","121","west-colfax","1","0"
"202110341","202110341544100","5441","0","traffic-accident","traffic-accident","1/6/2021 12:07:00 PM","","1/6/2021 12:07:00 PM","S LOGAN ST / E VASSAR AVE","3145583","1669153","-104.98283740","39.66948490","3","313","rosedale","0","1"
"202111393","202111393540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/6/2021 11:31:00 PM","","1/6/2021 11:59:00 PM","W 50TH AVE / N STUART ST","3128504","1712027","-105.04274040","39.78743380","1","111","regis","0","1"
"20218000818","20218000818239900","2399","0","theft-other","larceny","1/6/2021 2:40:00 PM","1/6/2021 2:50:00 PM","1/6/2021 3:30:00 PM","6045 N RICHFIELD ST","3201289","1719399","-104.78354940","39.80638010","5","522","dia","1","0"
"202110190","202110190299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/5/2021 6:00:00 PM","1/6/2021 11:00:00 AM","1/6/2021 1:45:00 PM","985 N ALBION ST","3157410","1691878","-104.94032740","39.73167750","2","222","hale","1","0"
"202110146","202110146131402","1314","2","weapon-fire-into-occ-bldg","aggravated-assault","1/6/2021 12:38:00 AM","","1/6/2021 10:45:00 AM","1310 W CENTER AVE","3139468","1682246","-105.00430590","39.70552180","4","412","athmar-park","1","0"
"2017491911","2017491911131300","1313","0","assault-simple","other-crimes-against-persons","7/24/2017 10:00:00 PM","","7/25/2017 3:55:00 PM","8001 E COLFAX AVE","3170173","1695123","-104.89487290","39.74036090","2","223","east-colfax","1","0"
"2016364585","2016364585544100","5441","0","traffic-accident","traffic-accident","6/10/2016 6:16:00 PM","","6/10/2016 6:16:00 PM","E 14TH AVE / N ALBION ST","3157628","1694283","-104.93949960","39.73827590","2","222","hale","0","1"
"2017570260","2017570260240400","2404","0","theft-of-motor-vehicle","auto-theft","8/26/2017 12:00:00 AM","8/26/2017 8:00:00 AM","8/26/2017 8:43:00 AM","200 BLK N FOX ST","3141914","1687660","-104.99550570","39.72034740","3","311","baker","1","0"
"202110334","202110334544100","5441","0","traffic-accident","traffic-accident","1/6/2021 12:17:00 PM","","1/6/2021 12:40:00 PM","6300 BLOCK E EVANS AVE","3164429","1672476","-104.91581560","39.67829370","3","323","goldsmith","0","1"
"201918846","201918846540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/9/2019 11:29:00 AM","","1/9/2019 11:29:00 AM","18TH ST / N BROADWAY ST","3144141","1696675","-104.98740820","39.745061","6","611","cbd","0","1"
"2018616158","2018616158110200","1102","0","sex-aslt-rape","sexual-assault","9/8/2018 8:00:00 AM","","9/8/2018 4:38:00 PM","","","","","","1","111","regis","1","0"
"2020121279","2020121279544100","5441","0","traffic-accident","traffic-accident","2/25/2020 11:00:00 AM","","2/25/2020 11:02:00 AM","E 9TH AVE / N OGDEN ST","3147586","1691372","-104.97526630","39.73044940","6","623","capitol-hill","0","1"
"2016438958","2016438958299900","2999","0","criminal-mischief-other","public-disorder","7/11/2016 4:50:00 PM","","7/11/2016 7:56:00 PM","3699 S MONACO ST","3164695","1662180","-104.91510610","39.650024","3","324","hampden-south","1","0"
"202111523","202111523131300","1313","0","assault-simple","other-crimes-against-persons","1/7/2021 1:30:00 AM","","1/7/2021 3:57:00 AM","","3128286","1701885","-105.04369740","39.75959550","1","113","west-highland","1","0"
"2019706035","2019706035530903","5309","3","harassment-sexual-in-nature","public-disorder","11/4/2019 11:30:00 PM","11/5/2019 5:01:00 PM","11/5/2019 5:01:00 PM","","3183023","1665128","-104.84994360","39.657775","3","323","kennedy","1","0"
"2017709924","2017709924230300","2303","0","theft-shoplift","larceny","10/22/2017 2:57:00 PM","","10/22/2017 6:06:00 PM","","3153964","1686702","-104.95269030","39.717526","3","311","cherry-creek","1","0"
"202110870","202110870240400","2404","0","theft-of-motor-vehicle","auto-theft","1/6/2021 6:30:00 AM","1/6/2021 5:00:00 PM","1/6/2021 6:11:00 PM","2600 BLK WELTON ST","3146574","1699982","-104.97868870","39.75410130","2","211","five-points","1","0"
"201612531","201612531355000","3550","0","drug-poss-paraphernalia","drug-alcohol","1/6/2016 11:30:00 PM","","1/6/2016 11:56:00 PM","1100 BLOCK 22ND ST","3143697","1699842","-104.98892370","39.75376190","6","611","five-points","1","0"
"2017233008","2017233008220200","2202","0","burglary-residence-by-force","burglary","4/10/2017 6:00:00 AM","4/10/2017 4:00:00 PM","4/10/2017 5:15:00 PM","3939 W CEDAR AVE","3129603","1685141","-105.039315","39.71361180","4","411","barnum","1","0"
"2018869441","2018869441544100","5441","0","traffic-accident","traffic-accident","12/27/2018 1:51:00 PM","","12/27/2018 2:20:00 PM","7001 E BELLEVIEW AVE","3167636","1652880","-104.90487810","39.62444060","3","324","southmoor-park","0","1"
"2017576276","2017576276544100","5441","0","traffic-accident","traffic-accident","8/28/2017 6:30:00 PM","","8/28/2017 6:46:00 PM","W FLORIDA AVE / S RARITAN ST","3138245","1676395","-105.008765","39.68947770","4","422","ruby-hill","0","1"
"20186007422","20186007422239901","2399","1","theft-bicycle","larceny","7/31/2018 6:00:00 PM","7/31/2018 6:00:00 PM","8/1/2018 3:27:00 PM","1756 N CLARKSON ST","3146954","1696461","-104.97740920","39.74442960","6","621","north-capitol-hill","1","0"
"2017223030","2017223030549900","5499","0","traf-other","all-other-crimes","4/6/2017 3:40:00 PM","","4/6/2017 5:08:00 PM","12300 BLK E ALBROOK DR","3183998","1710284","-104.845325","39.78171680","5","521","montbello","1","0"
"201963145","201963145131600","1316","0","threats-to-injure","public-disorder","1/28/2019 7:40:00 AM","","1/28/2019 8:36:00 PM","","3193243","1707463","-104.812508","39.77378540","5","521","montbello","1","0"
"202110750","202110750299901","2999","1","criminal-mischief-mtr-veh","public-disorder","12/31/2020 12:00:00 AM","1/6/2021 4:00:00 PM","1/6/2021 4:00:00 PM","5755 N DANUBE ST","3206813","1717492","-104.76394350","39.801024","5","522","dia","1","0"
"2019193422","2019193422544100","5441","0","traffic-accident","traffic-accident","3/28/2019 9:00:00 AM","","3/28/2019 11:21:00 AM","","3142648","1690214","-104.99284570","39.72734740","1","123","lincoln-park","0","1"
"2017616517","2017616517549900","5499","0","traf-other","all-other-crimes","9/13/2017 11:00:00 PM","","9/13/2017 11:00:00 PM","E GVR BLVD / N CEYLON ST","3207100","1711166","-104.76310480","39.78365220","5","523","gateway-green-valley-ranch","1","0"
"2019370732","2019370732353200","3532","0","drug-cocaine-possess","drug-alcohol","6/13/2019 11:57:00 PM","","6/14/2019 12:46:00 AM","13890 E ALBROOK DR","3186506","1708357","-104.83645180","39.776377","5","521","montbello","1","0"
"2016314761","2016314761230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/19/2016 8:00:00 PM","5/20/2016 8:30:00 AM","5/20/2016 1:33:00 PM","5500 BLK N TROY ST","3185303","1715079","-104.84055810","39.79485360","5","521","montbello","1","0"
"20186002456","20186002456230800","2308","0","theft-from-bldg","larceny","3/10/2018 3:10:00 PM","3/11/2018 12:30:00 AM","3/16/2018 5:01:00 PM","1449 WYNKOOP ST","3139851","1698719","-105.00262410","39.75073760","6","612","union-station","1","0"
"201866632","201866632549900","5499","0","traf-other","all-other-crimes","1/28/2018 3:25:00 PM","","1/28/2018 3:41:00 PM","S FLORENCE ST / E GIRARD AVE","3176740","1663862","-104.87228980","39.65442080","3","323","hampden","1","0"
"20166006687","20166006687239901","2399","1","theft-bicycle","larceny","7/10/2016 1:15:00 PM","7/10/2016 3:45:00 PM","7/10/2016 9:46:00 PM","1416 PLATTE ST","3137893","1700399","-105.00955530","39.75537880","1","113","highland","1","0"
"2018800538","2018800538544100","5441","0","traffic-accident","traffic-accident","11/25/2018 6:18:00 PM","","11/25/2018 7:04:00 PM","4500 BLOCK N TENNYSON ST","3128236","1708770","-105.04375230","39.77849660","1","111","berkeley","0","1"
"2018416948","2018416948544100","5441","0","traffic-accident","traffic-accident","6/21/2018 5:59:00 PM","","6/22/2018 1:24:00 PM","","3140735","1698068","-104.999493","39.74893720","6","612","union-station","0","1"
"201940936","201940936540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/18/2019 4:17:00 PM","","1/18/2019 4:17:00 PM","WELTON ST / 13TH ST","3142029","1695441","-104.99494310","39.741706","6","611","cbd","0","1"
"201965100","201965100544100","5441","0","traffic-accident","traffic-accident","1/29/2019 3:12:00 PM","","1/29/2019 4:15:00 PM","2300 BLOCK E 2ND AVE","3152186","1687356","-104.95899670","39.71935060","3","311","cherry-creek","0","1"
"2016713435","2016713435544100","5441","0","traffic-accident","traffic-accident","11/6/2016 6:48:00 PM","","11/6/2016 7:13:00 PM","3600 BLOCK N CENTRAL PARK BLVD","3171453","1705341","-104.89007750","39.76838730","5","512","stapleton","0","1"
"20219857","20219857240400","2404","0","theft-of-motor-vehicle","auto-theft","1/5/2021 7:00:00 PM","1/6/2021 6:00:00 AM","1/6/2021 9:17:00 AM","1090 S PARKER RD","3169130","1679404","-104.89895150","39.69722840","3","321","windsor","1","0"
"202029783","202029783230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","1/13/2020 11:00:00 PM","1/14/2020 5:00:00 AM","1/14/2020 11:07:00 AM","1900 BLK W PACIFIC PL","3137804","1672896","-105.010399","39.67987870","4","422","college-view-south-platte","1","0"
"2016527314","2016527314549900","5499","0","traf-other","all-other-crimes","8/19/2016 1:54:00 AM","","8/19/2016 2:40:00 AM","800 BLOCK N COLORADO BLVD","3157336","1691213","-104.94060510","39.72985320","2","222","hale","1","0"
"2019366652","2019366652544100","5441","0","traffic-accident","traffic-accident","6/12/2019 11:10:00 AM","","6/12/2019 11:35:00 AM","E 4TH AVE / N MARION ST","3148593","1688284","-104.97174990","39.72195620","3","311","country-club","0","1"
"202110176","202110176240400","2404","0","theft-of-motor-vehicle","auto-theft","1/5/2021 3:00:00 AM","1/6/2021 10:58:00 AM","1/6/2021 11:13:00 AM","1515 N GRAPE ST","3161761","1695112","-104.924785","39.74048070","2","222","south-park-hill","1","0"
"2019317737","2019317737239900","2399","0","theft-other","larceny","5/21/2019 6:45:00 PM","","5/21/2019 7:45:00 PM","800 S DECATUR ST","3134394","1680902","-105.02236460","39.70190680","4","412","athmar-park","1","0"
"2017429655","2017429655220400","2204","0","burglary-residence-no-force","burglary","6/26/2017 5:00:00 PM","6/30/2017 1:00:00 PM","6/30/2017 8:50:00 PM","5758 N DANUBE ST","3207018","1717521","-104.76321310","39.80109910","5","522","dia","1","0"
"20175005102","20175005102230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","10/14/2017 9:00:00 AM","10/14/2017 11:00:00 AM","11/3/2017 10:15:00 AM","4800 BLK W OXFORD AVE","3126897","1659356","-105.04938820","39.64286270","4","423","fort-logan","1","0"
"2017707814","2017707814544100","5441","0","traffic-accident","traffic-accident","10/21/2017 3:25:00 PM","","10/21/2017 3:25:00 PM","S UTICA ST / W EXPOSITION AVE","3127722","1681745","-105.04606140","39.704315","4","412","westwood","0","1"
"2016155167","2016155167356200","3562","0","drug-marijuana-possess","drug-alcohol","3/11/2016 12:00:00 PM","","3/11/2016 1:42:00 PM","2960 N SPEER BLVD","3134131","1702018","-105.02290510","39.75987820","1","113","highland","1","0"
"2018252877","2018252877299900","2999","0","criminal-mischief-other","public-disorder","4/16/2018 2:00:00 AM","4/16/2018 2:30:00 AM","4/16/2018 2:56:00 AM","3220 N PONTIAC ST","3167150","1703198","-104.90543430","39.76258280","2","221","northeast-park-hill","1","0"
"201677212","201677212549900","5499","0","traf-other","all-other-crimes","2/6/2016 12:20:00 AM","","2/6/2016 2:48:00 AM","900 BLOCK N FEDERAL BLVD","3133664","1691666","-105.02475880","39.73146680","1","122","sun-valley","1","0"
"2017538117","2017538117230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","8/12/2017 9:00:00 PM","8/13/2017 11:00:00 AM","8/13/2017 4:05:00 PM","4500 BLOCK E UTAH PL","3159177","1674268","-104.93443480","39.68330440","3","322","virginia-village","1","0"
"2017870391","2017870391230300","2303","0","theft-shoplift","larceny","12/31/2017 7:20:00 PM","","12/31/2017 9:39:00 PM","7800 E SMITH RD","3169238","1705800","-104.897946","39.76968790","5","512","stapleton","1","0"
